listing_id,url,title,price,area_sqm,rooms,bathrooms,livings,age_years,district,city,direction,description,latitude,longitude,images,images_count,advertiser_name,advertiser_company,advertiser_type,created_at,published_at,last_update,views,date_scraped,published,price_text,price_was_missing,price_per_sqm,anomaly_score,is_anomaly
6514897,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-محمد-بن-عبدالعزيز-الدغيثر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6514897,"شقة للبيع في شارع محمد بن عبدالعزيز الدغيثر, حي الملقا, مدينة الرياض, منطقة الرياض",1000000.0,105.0,3.0,2.0,1.0,5.0,حي الملقا,الرياض,شمال الرياض,"للبيع شقة حي الملقا
الدور الثالث في عمارة
شقة رقم ٣٠٦

ثلاث غرف نوم
وصاله
ودورتين مياه
مطبخ صغير ٠٠
ومطبخ كبير
المطبخ والمكيفات راكب
الشقة مؤثثة بالكامل

البيع مليون ريال ان شاء الله",24.796498,46.614571,,,عبدالملك ابراهيم محمد الجمعان,شركة بنايات نجد للتسويق شخص واحد,1.0,2025-12-21,2025-12-21,2026-07-22,291.0,2026-07-22,,,,9523.809523809523,0.21762761344161946,False
6598896,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6598896,"شقة للبيع في شارع الخيالة, حي الياسمين, مدينة الرياض, منطقة الرياض",940000.0,147.0,3.0,3.0,1.0,8.0,حي الياسمين,الرياض,شمال الرياض,"للبيع شقه دورين بحي الياسمين 
المساحه ١٤٧ م 

الارضي مجلس وصاله ودوره مياه ومطبخ راكب 
العلوي ٣ غرف نوم بدوره مياه 
التكيفات سبليت راكبه 
الشقه دور تاني 
عمرها حول ١٢ سنه 
السعر ٩٥٠ الف نيه بيع 
البيع كاش فقط",24.827625,46.643719,https://images.aqar.fm/webp/750x0/props/009153755_1783475460801.jpg | https://images.aqar.fm/webp/750x0/props/009153751_1783475461021.jpg | https://images.aqar.fm/webp/750x0/props/009153754_1783475461246.jpg | https://images.aqar.fm/webp/750x0/props/009153758_1783475461445.jpg | https://images.aqar.fm/webp/750x0/props/009153753_1783475461629.jpg | https://images.aqar.fm/webp/750x0/props/009153757_1783475461821.jpg,6.0,جواهر ال سعيد,مكتب ريحانة نجد للعقارات,1.0,2026-02-20,2026-06-17,2026-07-22,158.0,2026-07-22,,,,6394.557823129252,0.25035102283535376,False
6346406,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-199-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6346406,"شقة للبيع في شارع رقم 199, حي الياسمين, مدينة الرياض, منطقة الرياض",1200000.0,137.0,4.0,3.0,1.0,11.0,حي الياسمين,الرياض,شمال الرياض,"شقة في حي الياسمين مجددة بتشطيب فاخر
قريبه من جميع الخدمات 
العمر : 11 سنة 
المساحة: 137.77م 
الدور الثاني 
عباره عن : 
- 3 غرف نوم وحده ماستر وثنتين بدورة مياة مشتركة 
- 3 دورات مياة 
- صالة مع صالة طعام مفتوحه على المطبخ 
- مجلس مستقل مع مدخل خاص
- تشطيبات فاخره تحت اشرف مصمم داخلي 
- تصميم 3D مجاني ، مقترح يوضح من خلاله توزيع (الاثاث - الديكورات - الإنارة)

(مكتب طريق الاسكان يوفر عروض حصرية تناسب الجميع)

للتواصل : ناصر محمد ((رقم المعلن يظهر عند التواصل))",24.825546,46.651567,https://images.aqar.fm/webp/750x0/props/020341071_1755962846398.jpg | https://images.aqar.fm/webp/750x0/props/020341077_1755962846308.jpg | https://images.aqar.fm/webp/750x0/props/020341076_1755962846397.jpg | https://images.aqar.fm/webp/750x0/props/020341070_1755962846416.jpg | https://images.aqar.fm/webp/750x0/props/020341072_1755962846309.jpg | https://images.aqar.fm/webp/750x0/props/020341073_1755962846403.jpg | https://images.aqar.fm/webp/750x0/props/020341072_1755962846405.jpg | https://images.aqar.fm/webp/750x0/props/020341079_1755962846315.jpg | https://images.aqar.fm/webp/750x0/props/020341076_1755962856711.jpg,9.0,احمد علي سليمان ودعاني,شركة مكتب طريق الاسكان للعقارات,1.0,2025-08-23,2025-08-23,2026-07-22,938.0,2026-07-22,,,,8759.12408759124,0.1963084936528119,False
6613118,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-ثعلبة-بن-سعد-الخزرجي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6613118,"شقة للبيع في شارع ثعلبة بن سعد الخزرجي, حي العارض, مدينة الرياض, منطقة الرياض",1150000.0,135.0,3.0,3.0,1.0,3.0,حي العارض,الرياض,شمال الرياض,"امتلك شقة استثمارية في مجمع ""أساس مكين"" بحي العارض، حيث يلتقي الموقع الاستراتيجي بالدخل المستدام 
• الموقع:  نافذة مباشرة على طريق أبو بكر الصديق، وبالقرب من أحدث المجمعات التجارية 
مساحتها 135متر2
مكونة من 
٣ غرف نوم
و٣ حمامات
فيها مطبخ وفي بعض الأجهزة (فرن كهربائي، موقد سطح سيراميك وشفاط)  
يوجد موقف
الشقة في الدور الأول

• الحالة: مؤجرة حالياً بـ عائد استثماري ممتاز (دخل من اليوم الأول).
• المواصفات: 3 غرف نوم | 3 دورات مياه | صالة واسعة | بلكونة بإطلالة مميزة.
• التجهيزات: مطبخ عصري راكب + مكيفات مثبتة (جاهزية كاملة).
• الخدمات: اتحاد ملاك مفعل | موقف خاص | مصعد | مرافق المجمع المتكاملة.",24.881026,46.628797,https://images.aqar.fm/webp/750x0/props/037309734_1772570948488.jpg | https://images.aqar.fm/webp/750x0/props/037309737_1772570948494.jpg | https://images.aqar.fm/webp/750x0/props/037309731_1772570948488.jpg,3.0,هند بنت فهد,,,2026-03-03,2026-03-03,2026-07-21,197.0,2026-07-22,,,,8518.518518518518,0.2328821387574318,False
6731256,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عيسى-الغبريني-حي-العارض-مدينة-الرياض-منطقة-الرياض-6731256,"شقة للبيع في شارع عيسى الغبريني, حي العارض, مدينة الرياض, منطقة الرياض",1000000.0,133.0,4.0,0.0,0.0,4.0,حي العارض,الرياض,شمال الرياض,"🔹للبيع شقة 🔹

شقة مساحة 133 م في حي العارض 
شمال شارع خالد بن بندر 
موقع مميز جدا ومنطة هادئة 
قريبة جداً للخدمات 
يعتبر سعر الشقة مميز مقارنة بالسوق 
عليها رهن 500 ألف ريال يتوجب فك الرهن

🔹عدد العرف 3 غرف نوم واحدة ماستر 🔹

🔺 صالة مفتوحة على المجلس والمطبخ وحديقة صغيرة🔺

🔶مطبخ راكب ومكيفات راكبة 🔶

سعر البيع مليون و50 ألف قابل للتفاوض.
عمر العقار 4 سنوات 
اتحاد ملاك مميز بالعمارة ونظيفة 
موقف خاص للمالك 


🔹Apartment for Sale🔹

133 sq m apartment in Al-Aarid neighborhood, north of Khalid Bin Bandar Street. Excellent location and quiet area. Very close to services. The apartment price is competitive compared to the market. There is a 500,000 SAR mortgage that needs to be released.

🔹3 bedrooms, one master bedroom.🔹

🔺Open living room connected to the majlis (formal sitting room), kitchen, and small garden.🔺

🔶Fitted kitchen and air conditioners installed.🔶

Asking price: 1,050,000 SAR (negotiable).

Building age: 4 years. Excellent owners' association. Clean building. Private parking for the owner.",24.873203,46.622394,https://images.aqar.fm/webp/750x0/props/001252553_1781368248929.jpg | https://images.aqar.fm/webp/750x0/props/001252555_1781368248925.jpg | https://images.aqar.fm/webp/750x0/props/001252558_1781368248921.jpg | https://images.aqar.fm/webp/750x0/props/001252555_1781368248920.jpg | https://images.aqar.fm/webp/750x0/props/001252553_1781368286014.jpg | https://images.aqar.fm/webp/750x0/props/001252558_1781368285890.jpg | https://images.aqar.fm/webp/750x0/props/001252554_1781368285891.jpg | https://images.aqar.fm/webp/750x0/props/001252551_1781368285891.jpg | https://images.aqar.fm/webp/750x0/props/001252559_1781368286013.jpg,9.0,فهد بن سليمان بن عيسى العويس,مؤسسة مكتب ربوة الشمال للعقارات,1.0,2026-06-13,2026-06-13,2026-07-21,108.0,2026-07-22,,,,7518.796992481203,0.22316458919438836,False
6479540,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مؤيد-الدين-الحارثي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6479540,"شقة للبيع في شارع مؤيد الدين الحارثي, حي النرجس, مدينة الرياض, منطقة الرياض",900000.0,115.0,3.0,3.0,1.0,0.0,حي النرجس,الرياض,شمال الرياض,"شقق للبيع في حي النرجس 
المساحة تبدا من 147 م 
تصل الى 275 م 

الاسعار تبدا من 900,000 
تصل الى 1,100,000 

جميع الضمانات موجوده 
تامين شركة ملاذ 
خزان ارضي وعلوي مستقل 

مجالس رجال مستقلة 
غرف سواقين مشتركة في القبو 

جميع الاوراق جاهزة وتقبل البنوك 

شركة طريق الاسكان توفر عروض 
حصرية مناسبة للجميع 

للتواصل / ناصر محمد ((رقم المعلن يظهر عند التواصل))",24.915854,46.625411,https://images.aqar.fm/webp/750x0/props/012590246_1764002616847.jpg | https://images.aqar.fm/webp/750x0/props/012590245_1764002616842.jpg | https://images.aqar.fm/webp/750x0/props/012590245_1764002616840.jpg | https://images.aqar.fm/webp/750x0/props/012590247_1764002616842.jpg | https://images.aqar.fm/webp/750x0/props/012590243_1764002616859.jpg | https://images.aqar.fm/webp/750x0/props/012590247_1764002616860.jpg | https://images.aqar.fm/webp/750x0/props/012590247_1764002616852.jpg | https://images.aqar.fm/webp/750x0/props/012590243_1764002676361.jpg | https://images.aqar.fm/webp/750x0/props/012590245_1764002676336.jpg | https://images.aqar.fm/webp/750x0/props/012590248_1764002676367.jpg | https://images.aqar.fm/webp/750x0/props/012590248_1764002676357.jpg | https://images.aqar.fm/webp/750x0/props/012590246_1764002676359.jpg,12.0,احمد علي سليمان ودعاني,شركة مكتب طريق الاسكان للعقارات,1.0,2025-11-24,2025-11-24,2026-07-22,502.0,2026-07-22,,,,7826.086956521739,0.24769981065347157,False
6709203,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الازهار-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6709203,"شقة للبيع في شارع الازهار, حي النرجس, مدينة الرياض, منطقة الرياض",1200000.0,147.0,3.0,0.0,0.0,1.0,حي النرجس,الرياض,شمال الرياض,"شقة للبيع بحي النرجس ( مشروع الرمز  )

المواصفات 
المساحة : 147 م  
الواجهة : جنوبية
شارع : 30 م

ملاحظة 
تبعد الشقه عن طريق أبي بكر الصديق قرابة ( 1.4 كم ) كذالك قربها من المطار الشقه مؤثثه بشكل كامل كذالك توفر الأجهزه . مخدوم المجمع بتوفر نادي رياضي و منطقة ألعاب أطفال و مواقف مضلله كذالك لاونج للضيوف 

وللمزيد من التفاصيل التواصل على الرقم الموضح 

….. بيع ….. شراء ….. تأجير ….. ديراب . وشمال الرياض",24.90107,46.641641,https://images.aqar.fm/webp/750x0/props/009266382_1779604699122.jpg | https://images.aqar.fm/webp/750x0/props/009266380_1779604743831.jpg | https://images.aqar.fm/webp/750x0/props/009266384_1779604904887.jpg | https://images.aqar.fm/webp/750x0/props/009266387_1779604959628.jpg | https://images.aqar.fm/webp/750x0/props/009266382_1779604959668.jpg | https://images.aqar.fm/webp/750x0/props/009266388_1779605026536.jpg | https://images.aqar.fm/webp/750x0/props/009266381_1779605107255.jpg | https://images.aqar.fm/webp/750x0/props/009266381_1779605107259.jpg | https://images.aqar.fm/webp/750x0/props/009266384_1779605107246.jpg | https://images.aqar.fm/webp/750x0/props/009266383_1779605107258.jpg | https://images.aqar.fm/webp/750x0/props/009266384_1779605265633.jpg | https://images.aqar.fm/webp/750x0/props/009266385_1779605265616.jpg | https://images.aqar.fm/webp/750x0/props/009266381_1779605265624.jpg | https://images.aqar.fm/webp/750x0/props/009266385_1779605265620.jpg | https://images.aqar.fm/webp/750x0/props/009266389_1779605265668.jpg | https://images.aqar.fm/webp/750x0/props/009266386_1779605265621.jpg | https://images.aqar.fm/webp/750x0/props/009266389_1779605265619.jpg | https://images.aqar.fm/webp/750x0/props/009266384_1779605265610.jpg | https://images.aqar.fm/webp/750x0/props/009266385_1779605435080.jpg | https://images.aqar.fm/webp/750x0/props/009266385_1779605434939.jpg | https://images.aqar.fm/webp/750x0/props/009266383_1779605434941.jpg | https://images.aqar.fm/webp/750x0/props/009266382_1779605435075.jpg | https://images.aqar.fm/webp/750x0/props/009266386_1779605609287.jpg | https://images.aqar.fm/webp/750x0/props/009266381_1779605609298.jpg | https://images.aqar.fm/webp/750x0/props/009266383_1779605699589.jpg | https://images.aqar.fm/webp/750x0/props/009266384_1779605745009.jpg | https://images.aqar.fm/webp/750x0/props/009266382_1779605778374.jpg | https://images.aqar.fm/webp/750x0/props/009266383_1779605834249.jpg | https://images.aqar.fm/webp/750x0/props/009266384_1779605936623.jpg | https://images.aqar.fm/webp/750x0/props/009266387_1779605936590.jpg,30.0,ثامر فهد هاجد العتيبي,,,2026-05-24,2026-07-21,2026-07-22,168.0,2026-07-22,,,,8163.265306122449,0.23110400541343046,False
6493305,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-علي-بن-أحمد-العمري-حي-العارض-مدينة-الرياض-منطقة-الرياض-6493305,"شقة للبيع في شارع علي بن أحمد العمري, حي العارض, مدينة الرياض, منطقة الرياض",1100000.0,125.0,3.0,3.0,1.0,1.0,حي العارض,الرياض,شمال الرياض,"كود :288
شقة  للبيع
الحي : العارض 
المساحة : 125

نوع العقار: شقة أرضية مجمع تعمير 11

مواصفات : 

*مكونة من ( 3 غرف - مطبخ - صالة - مستودع)
كاملة المرافق والخدمات
 مكيفات سبلت راكبة

تــام الـعـقـاريـة
((رقم المعلن يظهر عند التواصل))",24.875892,46.630546,https://images.aqar.fm/webp/750x0/props/007199632_1764862713872.jpg | https://images.aqar.fm/webp/750x0/props/007199636_1764861763021.jpg | https://images.aqar.fm/webp/750x0/props/007199632_1764861763008.jpg | https://images.aqar.fm/webp/750x0/props/007199638_1764861762749.jpg | https://images.aqar.fm/webp/750x0/props/007199637_1764861762758.jpg | https://images.aqar.fm/webp/750x0/props/007199631_1764861762803.jpg | https://images.aqar.fm/webp/750x0/props/007199638_1764861762804.jpg | https://images.aqar.fm/webp/750x0/props/007199634_1764861762820.jpg | https://images.aqar.fm/webp/750x0/props/007199637_1764861762833.jpg | https://images.aqar.fm/webp/750x0/props/007199631_1764861762827.jpg | https://images.aqar.fm/webp/750x0/props/007199637_1764861762824.jpg | https://images.aqar.fm/webp/750x0/props/007199631_1764861762855.jpg | https://images.aqar.fm/webp/750x0/props/007199636_1764861762849.jpg | https://images.aqar.fm/webp/750x0/props/007199636_1764861762849.jpg | https://images.aqar.fm/webp/750x0/props/007199634_1764861762960.jpg | https://images.aqar.fm/webp/750x0/props/007199632_1764861762957.jpg | https://images.aqar.fm/webp/750x0/props/007199633_1764861762948.jpg | https://images.aqar.fm/webp/750x0/props/007199637_1764861762950.jpg,18.0,راكان الغذامي,شركة تام الاعمال العقارية,1.0,2025-12-04,2025-12-04,2026-07-21,478.0,2026-07-22,,,,8800.0,0.2367951642293804,False
6755901,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-أبي-طاهر-إسماعيل-الجيطالي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6755901,"شقة للبيع في شارع أبي طاهر إسماعيل الجيطالي, حي النرجس, مدينة الرياض, منطقة الرياض",1200000.0,131.0,3.0,3.0,1.0,0.0,حي النرجس,الرياض,شمال الرياض,"كود الاعلان ASA 14

✨ شقة للبيع – مشروع الماجدية ✨

📍 الموقع: مشروع الماجدية – الرياض
📌 شقة حديثة في أحد المشاريع السكنية الراقية، تتميز بجودة البناء والتشطيبات والموقع الحيوي القريب من جميع الخدمات.

🏡 تفاصيل الوحدة:
• 3 غرف نوم
• شقة حديثة
• عمر العقار: سنتان

✅ مميزات الموقع:
• ضمن مشروع الماجدية الراقي
• قريب من الطرق الرئيسية والخدمات
• حي هادئ ومتكامل الخدمات
• مناسب للسكن والاستثمار
• تشطيبات حديثة وجودة بناء عالية

💰 السعر: 1,200,000 ريال (قابل للتفاوض)

للاستفسار أو حجز موعد للمعاينة يرجى التواصل.

⸻

✨ Apartment for Sale – Al Majdiah Project ✨

📍 Location: Al Majdiah Project – Riyadh
📌 A modern apartment in one of Riyadh’s prestigious residential communities, offering quality construction, premium finishes, and a prime location close to all essential services.

🏡 Property Details:
• 3 Bedrooms
• Modern Apartment
• Property Age: 2 Years

✅ Location Features:
• Located within the Prestigious Al Majdiah Community
• Close to Major Roads and Daily Services
• Quiet and Well-Serviced Neighborhood
• Ideal for Living or Investment
• High-Quality Construction and Finishes

💰 Price: SAR 1,200,000 (Negotiable)

For inquiries or viewing appointments, please contact us.",24.85964,46.657756,https://images.aqar.fm/webp/750x0/props/049336238_1782938107388.jpg | https://images.aqar.fm/webp/750x0/props/049336232_1782938115285.jpg | https://images.aqar.fm/webp/750x0/props/049336237_1782938115160.jpg | https://images.aqar.fm/webp/750x0/props/049336238_1782938115449.jpg | https://images.aqar.fm/webp/750x0/props/049336232_1782938115209.jpg | https://images.aqar.fm/webp/750x0/props/049336236_1782938115308.jpg | https://images.aqar.fm/webp/750x0/props/049336235_1782938115247.jpg,7.0,سلطان محمد,شركة خيالة العقارية,1.0,2026-07-01,2026-07-01,2026-07-21,74.0,2026-07-22,,,,9160.30534351145,0.22693597649680014,False
6427313,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القادسية-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6427313,"شقة للبيع في شارع القادسية, حي الياسمين, مدينة الرياض, منطقة الرياض",900000.0,137.0,4.0,3.0,1.0,11.0,حي الياسمين,الرياض,شمال الرياض,"شقة للبيع في حي الياسمين موقع ممتاز 
وقريب للخدمات 

المساحة 137,77 م 
الدور الثاني 
العمر 11 سنه 
السعر 900,000 

مدخلين : 
مجلس رجال بدورة مياة 
صاله ضيافة 
صاله طعام 
مطبخ 
3 غرف نوم وحده منها ماستر 
3 دورات مياة 

يوجد تصميم داخلي للشقة 

الشقة حره وتقبل البنك 

للتواصل / ابوبسام ((رقم المعلن يظهر عند التواصل))",24.829372,46.650002,https://images.aqar.fm/webp/750x0/props/012590247_1761076715629.jpg | https://images.aqar.fm/webp/750x0/props/012590243_1761076715624.jpg | https://images.aqar.fm/webp/750x0/props/012590246_1761076715653.jpg | https://images.aqar.fm/webp/750x0/props/012590245_1761076715664.jpg | https://images.aqar.fm/webp/750x0/props/012590240_1761076715626.jpg | https://images.aqar.fm/webp/750x0/props/012590245_1761076715662.jpg | https://images.aqar.fm/webp/750x0/props/012590248_1761076715628.jpg | https://images.aqar.fm/webp/750x0/props/012590240_1761076715634.jpg,8.0,احمد علي سليمان ودعاني,شركة مكتب طريق الاسكان للعقارات,1.0,2025-10-16,2025-10-16,2026-07-22,1809.0,2026-07-22,,,,6569.343065693431,0.23552599839882293,False
6496663,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-376-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6496663,"شقة للبيع في شارع رقم 376, حي الياسمين, مدينة الرياض, منطقة الرياض",1250000.0,124.0,3.0,3.0,,4.0,حي الياسمين,الرياض,شمال الرياض,"للبيع شقة في حي الياسمين
 ومميزة في موقع مميز 
مطله على سلمان 
ونافذه على طريق الملك سلمان وطريق الملك عبدالعزيز
الشقه الدور اول 
المساحة 125
 مجمع نوفا رقم 7 
موقف خاص بشقة 
مدخل العماره برمز دخول 
٢ غرف نوم 
١ غرفة نوم ماستر
٣ دورات مياه
مطبخ راكب 
مكيفات راكبه 
مصعد متوفر 
تنظيف دوري في مداخل العماره بشكل يومي 
مليون 250",24.835245,46.637923,https://images.aqar.fm/webp/750x0/props/030989631_1765121578886.jpg,1.0,عبدالكريم ابراهيم بن رسلان العنزي,شركة ابداع العالمية للتطوير والاستثمار العقاري ,1.0,2025-12-07,2026-07-02,2026-07-21,324.0,2026-07-22,,,,10080.645161290322,0.2165564617461287,False
6778780,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالله-الخزرجي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6778780,"شقة للبيع في شارع عبدالله الخزرجي, حي العارض, مدينة الرياض, منطقة الرياض",979000.0,130.0,3.0,3.0,1.0,0.0,حي العارض,الرياض,شمال الرياض,"للبيع شقه حي العارض 
دور ثاني 
شقه رقم ٩ 
شمال ريحانة 
جنوب القوات 
قريبة من طريق المالك عبد العزيز 
مساحه 130 متر 
تتكون من 
صاله مع حمام 
مطبخ مفتوح علي الصاله 
٣ غرف نوم 
منها غرفه ماستر 
غرفتين بينهم دورة مياة 
عمر العقار جديد 
الوجهه شماليه شارع ٣٠ 
مشروع السدران 
جميع الضمانات موجودة 
مكيف مركزي يخدم الصاله والمطبخ 


ا

https://maps.app.goo.gl/P4p746APaR55wxrv5",24.890273,46.614026,https://images.aqar.fm/webp/750x0/props/036875541_1784333368512.jpg | https://images.aqar.fm/webp/750x0/props/036875543_1784333368539.jpg | https://images.aqar.fm/webp/750x0/props/036875544_1784333368696.jpg | https://images.aqar.fm/webp/750x0/props/036875544_1784333368689.jpg | https://images.aqar.fm/webp/750x0/props/036875542_1784333368691.jpg | https://images.aqar.fm/webp/750x0/props/036875546_1784333368741.jpg | https://images.aqar.fm/webp/750x0/props/036875548_1784333368922.jpg | https://images.aqar.fm/webp/750x0/props/036875543_1784333369150.jpg | https://images.aqar.fm/webp/750x0/props/036875541_1784333368512.jpg | https://images.aqar.fm/webp/750x0/props/036875543_1784333368539.jpg | https://images.aqar.fm/webp/750x0/props/036875544_1784333368696.jpg | https://images.aqar.fm/webp/750x0/props/036875544_1784333368689.jpg | https://images.aqar.fm/webp/750x0/props/036875542_1784333368691.jpg | https://images.aqar.fm/webp/750x0/props/036875546_1784333368741.jpg | https://images.aqar.fm/webp/750x0/props/036875548_1784333368922.jpg | https://images.aqar.fm/webp/750x0/props/036875543_1784333369150.jpg,16.0,زيد ظافر فدغوش العتيبي,مؤسسة قوى الاعمار الحديثة,1.0,2026-07-18,2026-07-18,2026-07-22,19.0,2026-07-22,,,,7530.7692307692305,0.2508640711304652,False
6557887,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الربيع/شارع-ابي-بن-معاذ-الانصاري-حي-الربيع-الرياض-منطقة-الرياض-6557887,"شقة للبيع في شارع ابي بن معاذ الانصاري, حي الربيع, مدينة الرياض, منطقة الرياض",1350000.0,140.0,4.0,4.0,1.0,6.0,حي الربيع,الرياض,شمال الرياض,"الماجدية ريزيدنس18 
 
 مبنى E المساحة 141 
تتكون من :
‎غرفة نوم رئيسيه مع دورة مياه 
‎غرفتين نوم بينهم دورة مياه
‎ صالة
‎ مجلس
‎مطبخ 
‎غرفة عاملة بدورة مياه  او مخزن للمطبخ 
‎* تكييف سبيلت
‎موقف خاص P
‎تبعد عن محطة مترو الربيع 1،2 كيلو تبعد عن المطار 23 كيلو
‎تبعد من جامعة الاميرة نورة 14 كيلو
‎• تبعد عن كافد 6 كيلو",24.783562,46.650368,https://images.aqar.fm/webp/750x0/props/003551611_1769095380071.jpg | https://images.aqar.fm/webp/750x0/props/003551612_1769095380061.jpg | https://images.aqar.fm/webp/750x0/props/003551617_1769095380054.jpg | https://images.aqar.fm/webp/750x0/props/003551616_1769095380070.jpg | https://images.aqar.fm/webp/750x0/props/003551617_1769095380064.jpg | https://images.aqar.fm/webp/750x0/props/003551615_1769095380061.jpg | https://images.aqar.fm/webp/750x0/props/003551615_1769095380071.jpg | https://images.aqar.fm/webp/750x0/props/003551610_1769095380081.jpg,8.0,عبدالكريم علي بن ظافر حلزاء,,,2026-01-22,2026-01-22,2026-07-21,2615.0,2026-07-22,,,,9642.857142857143,0.166535725216157,False
6579329,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/حي-الصحافة-الرياض-منطقة-الرياض-6579329,"شقة للبيع في شارع وادي حقيل, حي الصحافة, مدينة الرياض, منطقة الرياض",1750000.0,112.0,3.0,2.0,1.0,1.0,حي الصحافة,الرياض,شمال الرياض,"شقة جديدة؛ غرفتين، حمامين، و صالة.
عمر العقار ما يقارب سنة.

مجهزة بكامل المواصفات من مفروشات ومكيفات ومطبخ.

موقعها خلف نادي الشباب، و يحدها طريق الملك فهد من جهة الغرب، و طريق العليا من جهة الشرق، 

قريبة من محطة المترو (محطة د.سليمان الحبيب).",24.805841,46.62648,https://images.aqar.fm/webp/750x0/props/037553957_1770464677890.jpg | https://images.aqar.fm/webp/750x0/props/037553951_1770464677887.jpg | https://images.aqar.fm/webp/750x0/props/037553957_1770464713598.jpg | https://images.aqar.fm/webp/750x0/props/037553952_1770464713597.jpg | https://images.aqar.fm/webp/750x0/props/037553953_1770464744151.jpg | https://images.aqar.fm/webp/750x0/props/037553957_1770464788094.jpg | https://images.aqar.fm/webp/750x0/props/037553953_1770464861901.jpg | https://images.aqar.fm/webp/750x0/props/037553958_1770464861885.jpg | https://images.aqar.fm/webp/750x0/props/037553951_1770464861921.jpg | https://images.aqar.fm/webp/750x0/props/037553956_1770464861891.jpg | https://images.aqar.fm/webp/750x0/props/037553954_1770464886496.jpg | https://images.aqar.fm/webp/750x0/props/037553955_1770464886505.jpg | https://images.aqar.fm/webp/750x0/props/037553953_1770464886510.jpg | https://images.aqar.fm/webp/750x0/props/037553955_1770464886496.jpg,14.0,ثامر علي محمد الرحيلي,,,2026-02-07,2026-02-08,2026-07-21,566.0,2026-07-22,,,,15625.0,0.09918532021580284,False
