listing_id,url,title,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,rent_extraction_note,is_duplicate_listing,duplicate_group_size,description
6813976,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المنار/شارع-إدريس-السنوسي-حي-المنار-مدينة-الرياض-منطقة-الرياض-6813976,"شقة للبيع في شارع إدريس السنوسي, حي المنار, مدينة الرياض, منطقة الرياض",حي المنار,شرق الرياض,860000.0,129.0,2.0,0.0,3.0,60000.0,6.98,إيجار سنوي صريح,False,1,"🏡 شقة فاخرة للبيع جاهزة للاستثمار

فرصة مميزة لامتلاك شقة فاخرة بتشطيبات راقية ومناسبة للسكن أو الاستثمار

✨ تفاصيل الشقة:

• واجهة غربية
• المساحة 130 متر
• غرفتان نوم ماستر
• مجلس وصالة بتصميم مفتوح وأنيق
• بلكونة
• مطبخ راقي مصنوع من أجود أنواع الخشب
• غرفة غسيل
• مكيفات ماركة Gree أحدث إصدار
• ستائر مودرن
• أبواب إلكترونية ذكية لمداخل العمارة والشقة
• عداد كهرباء مستقل
• حارس متواجد باستمرار لخدمة السكان
• موقع مميز وقريب من جميع الخدمات وحديقة الحي

💰 مؤجرة حاليًا بـ 60,000 ريال سنويًا دفعة واحدة

📈 مناسبة جدًا للمستثمرين بعائد مباشر من اليوم الأول

📞 للاستفسار والتواصل ومعرفة تفاصيل البيع يرجى التواصل"
6702509,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروضة/شارع-عبدالخالق-الهاشمي-حي-الروضة-مدينة-الرياض-منطقة-الرياض-6702509,"شقة للبيع في شارع عبدالخالق الهاشمي, حي الروضة, مدينة الرياض, منطقة الرياض",حي الروضة,شرق الرياض,950000.0,109.0,3.0,3.0,0.0,66000.0,6.95,إيجار سنوي صريح,False,1,"عرض رقم 4089

بسم الله الرحمن الرحيم
السلام عليكم ورحمة الله وبركاته

شقة للبيع في حي الروضة – مشروع المحمل 80
مبنى رقم 6
موقع مميز يبعد 5 دقائق عن الدائري، ودقيقتين عن شارع خالد بن الوليد، وقريبة من حديقة عامة.

مواصفات الشقة:
	•	المساحة: 109 م²
	•	مساحة الحوش: 150 م²
	•	الدور الأرضي
	•	مجلس مفتوح على الصالة
	•	3 غرف نوم منها غرفة ماستر
	•	3 دورات مياه
	•	مطبخ مع مستودع
	•	حوش خاص
	•	موقف خاص

المميزات:
	•	راكب 5 مكيفات جديدة
	•	مطبخ راكب
	•	خدمات داخل المجمع: حضانة، جيم، مسجد
	•	الشقة مؤجرة حالياً بعقد سنوي بقيمة 66,000 ريال
البيع 950 الف 

للتواصل:
أبو مشاري
0509571553

شركة العبرة العقارية
تسويق عقاري – إدارة أملاك – تطوير عقاري – كتابة عقود إلكترونية – اتحاد ملاك – البيع على الخارطه للتواصل واتساب ٢٤ ساعه"
6739023,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6739023,"شقة للبيع في شارع الخيالة, حي الياسمين, مدينة الرياض, منطقة الرياض",حي الياسمين,شمال الرياض,1300000.0,89.99,3.0,0.0,2.0,90000.0,6.92,إيجار سنوي صريح,False,1,"� للبيع شقة استثمارية مميزة في حي الياسمين – الرياض 💰

📍 موقع مميز في حي الياسمين
📐 المساحة المملوكة: 150.27 م²
📏 مساحة الوحدة من الأرض: 80.11 م²
🏢 تختص من المنافع والأجزاء المشتركة بمساحة: 89.99 م²

مواصفات الشقة:
✅ 3 غرف نوم، منها غرفة ماستر 🛌
✅ صالة واسعة
✅ مطبخ راكب مع الأجهزة الكهربائية
✅ مكيفات سبلت راكبة
✅ ستائر راكبة
✅ تلفاز

💵 الشقة مؤجرة حالياً بعقد سنوي بقيمة 90,000 ريال، مما يجعلها فرصة استثمارية جاهزة بعائد مباشر.

💰 سعر البيع: 1,300,000 ريال

فرصة مناسبة للمستثمرين والراغبين في تملك عقار مؤجر في أحد أفضل أحياء شمال الرياض"
6725628,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6725628,"شقة للبيع في شارع سليمان الحمدان, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1014999.0,95.0,2.0,2.0,0.0,70000.0,6.9,إيجار سنوي صريح,False,1,"للبيع شقة جاهزة للاستثمار – دخل ثابت وإدارة كاملة 5 سنوات (A1416)

إذا تبحث عن استثمار عقاري “جاهز من اليوم الأول” ركّز هنا 👇

شقة غرفتين في مشروع أساكن 14 – حي النرجس
بعائد سنوي يقارب 7% (تؤجر بحوالي 70,000 ريال)


💡 الميزة الأهم:
تشتري الشقة… وتستلمها بمستأجر + دخل مباشر
وإدارة كاملة بدون أي رسوم

💼 عرض استثماري حقيقي:
بعض الشقق مؤجرة بعقود سارية جاهزة
والباقي يتم تأجيره خلال أقل من أسبوعين
ضمان توفير مستأجر لمدة 5 سنوات
إدارة أملاك كاملة (تحصيل – عقود – متابعة – إعادة تأجير)
دفع رسوم اتحاد الملاك 5 سنوات
صيانة ومتابعة من نفس المطور
نظافة يومية للعمارة
بدون أي رسوم إدارة نهائياً

✔️ حتى تكاليف:
البحث عن مستأجر
كتابة العقود
المتابعة والتحصيل
👉 كلها علينا

🏢 مميزات المشروع:
تشطيب فاخر + أسقف عالية
تكييف مركزي + مطبخ راكب
دخول ذكي + كاميرات مراقبة
مواقف بدروم خاصة
نظام إطفاء متكامل

💡 (ميزة قوية: المطور هو نفسه المشغل… يعني حريص على الجودة لأنه هو المسؤول عن الصيانة والتأجير)

🛏️ مواصفات الشقة:
غرفتين نوم (منها ماستر)
صالة واسعة بنوافذ كبيرة
2 دورات مياه
بلكونة خاصة
موقف خاص

📍 الموقع:
حي النرجس – الرياض
دقيقة من طريق الملك عبدالعزيز
3 دقائق من طريق أبو بكر
قريب من التميمي وبنده
14 دقيقة من المطار

💰 السعر:
يبدأ من 880,000 إلى 1,149,999 ريال

🚀 لماذا هذا العرض مختلف؟
دخل شبه فوري من يوم الشراء
بدون صداع إدارة أو تأجير
نسبة إشغال عالية (المشروع يتأجر بالكامل خلال شهر)
مناسب للمستثمر اللي يبغى دخل مستقر بدون تعب

📞 للتواصل:
9200032342"
6731058,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6731058,"شقة للبيع في شارع سليمان الحمدان, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1014999.0,95.0,2.0,2.0,0.0,70000.0,6.9,إيجار سنوي صريح,False,1,"للبيع شقة جاهزة للاستثمار – دخل ثابت وإدارة كاملة 5 سنوات (A1416)

إذا تبحث عن استثمار عقاري “جاهز من اليوم الأول” ركّز هنا 👇

شقة غرفتين في مشروع أساكن 14 – حي النرجس
بعائد سنوي يقارب 7% (تؤجر بحوالي 70,000 ريال)


💡 الميزة الأهم:
تشتري الشقة… وتستلمها بمستأجر + دخل مباشر
وإدارة كاملة بدون أي رسوم

💼 عرض استثماري حقيقي:
بعض الشقق مؤجرة بعقود سارية جاهزة
والباقي يتم تأجيره خلال أقل من أسبوعين
ضمان توفير مستأجر لمدة 5 سنوات
إدارة أملاك كاملة (تحصيل – عقود – متابعة – إعادة تأجير)
دفع رسوم اتحاد الملاك 5 سنوات
صيانة ومتابعة من نفس المطور
نظافة يومية للعمارة
بدون أي رسوم إدارة نهائياً

✔️ حتى تكاليف:
البحث عن مستأجر
كتابة العقود
المتابعة والتحصيل
👉 كلها علينا

🏢 مميزات المشروع:
تشطيب فاخر + أسقف عالية
تكييف مركزي + مطبخ راكب
دخول ذكي + كاميرات مراقبة
مواقف بدروم خاصة
نظام إطفاء متكامل

💡 (ميزة قوية: المطور هو نفسه المشغل… يعني حريص على الجودة لأنه هو المسؤول عن الصيانة والتأجير)

🛏️ مواصفات الشقة:
غرفتين نوم (منها ماستر)
صالة واسعة بنوافذ كبيرة
2 دورات مياه
بلكونة خاصة
موقف خاص

📍 الموقع:
حي النرجس – الرياض
دقيقة من طريق الملك عبدالعزيز
3 دقائق من طريق أبو بكر
قريب من التميمي وبنده
14 دقيقة من المطار

💰 السعر:
يبدأ من 880,000 إلى 1,149,999 ريال

🚀 لماذا هذا العرض مختلف؟
دخل شبه فوري من يوم الشراء
بدون صداع إدارة أو تأجير
نسبة إشغال عالية (المشروع يتأجر بالكامل خلال شهر)
مناسب للمستثمر اللي يبغى دخل مستقر بدون تعب

📞 للتواصل 9200032342"
6728748,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6728748,"شقة للبيع في شارع سليمان الحمدان, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1014999.0,97.0,2.0,2.0,0.0,70000.0,6.9,إيجار سنوي صريح,False,1,"للبيع شقة جاهزة للاستثمار – دخل ثابت وإدارة كاملة 5 سنوات (A1414)

إذا تبحث عن استثمار عقاري “جاهز من اليوم الأول” ركّز هنا 👇

شقة غرفتين في مشروع أساكن 14 – حي النرجس
بعائد سنوي يقارب 7% (تؤجر بحوالي 70,000 ريال)


💡 الميزة الأهم:
تشتري الشقة… وتستلمها بمستأجر + دخل مباشر
وإدارة كاملة بدون أي رسوم

💼 عرض استثماري حقيقي:
بعض الشقق مؤجرة بعقود سارية جاهزة
والباقي يتم تأجيره خلال أقل من أسبوعين
ضمان توفير مستأجر لمدة 5 سنوات
إدارة أملاك كاملة (تحصيل – عقود – متابعة – إعادة تأجير)
دفع رسوم اتحاد الملاك 5 سنوات
صيانة ومتابعة من نفس المطور
نظافة يومية للعمارة
بدون أي رسوم إدارة نهائياً

✔️ حتى تكاليف:
البحث عن مستأجر
كتابة العقود
المتابعة والتحصيل
👉 كلها علينا

🏢 مميزات المشروع:
تشطيب فاخر + أسقف عالية
تكييف مركزي + مطبخ راكب
دخول ذكي + كاميرات مراقبة
مواقف بدروم خاصة
نظام إطفاء متكامل

💡 (ميزة قوية: المطور هو نفسه المشغل… يعني حريص على الجودة لأنه هو المسؤول عن الصيانة والتأجير)

🛏️ مواصفات الشقة:
غرفتين نوم (منها ماستر)
صالة واسعة بنوافذ كبيرة
2 دورات مياه
بلكونة خاصة
موقف خاص

📍 الموقع:
حي النرجس – الرياض
دقيقة من طريق الملك عبدالعزيز
3 دقائق من طريق أبو بكر
قريب من التميمي وبنده
14 دقيقة من المطار

💰 السعر:
يبدأ من 880,000 إلى 1,149,999 ريال

🚀 لماذا هذا العرض مختلف؟
دخل شبه فوري من يوم الشراء
بدون صداع إدارة أو تأجير
نسبة إشغال عالية (المشروع يتأجر بالكامل خلال شهر)
مناسب للمستثمر اللي يبغى دخل مستقر بدون تعب

📞 للتواصل:
9200032342"
6733885,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6733885,"شقة للبيع في شارع سليمان الحمدان, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1014999.0,95.0,2.0,2.0,0.0,70000.0,6.9,إيجار سنوي صريح,False,1,"للبيع شقة جاهزة للاستثمار – دخل ثابت وإدارة كاملة 5 سنوات (A1410)

إذا تبحث عن استثمار عقاري “جاهز من اليوم الأول” ركّز هنا 👇

شقة غرفتين في مشروع أساكن 14 – حي النرجس
بعائد سنوي يقارب 7% (تؤجر بحوالي 70,000 ريال)


💡 الميزة الأهم:
تشتري الشقة… وتستلمها بمستأجر + دخل مباشر
وإدارة كاملة بدون أي رسوم

💼 عرض استثماري حقيقي:
بعض الشقق مؤجرة بعقود سارية جاهزة
والباقي يتم تأجيره خلال أقل من أسبوعين
ضمان توفير مستأجر لمدة 5 سنوات
إدارة أملاك كاملة (تحصيل – عقود – متابعة – إعادة تأجير)
دفع رسوم اتحاد الملاك 5 سنوات
صيانة ومتابعة من نفس المطور
نظافة يومية للعمارة
بدون أي رسوم إدارة نهائياً

✔️ حتى تكاليف:
البحث عن مستأجر
كتابة العقود
المتابعة والتحصيل
👉 كلها علينا

🏢 مميزات المشروع:
تشطيب فاخر + أسقف عالية
تكييف مركزي + مطبخ راكب
دخول ذكي + كاميرات مراقبة
مواقف بدروم خاصة
نظام إطفاء متكامل

💡 (ميزة قوية: المطور هو نفسه المشغل… يعني حريص على الجودة لأنه هو المسؤول عن الصيانة والتأجير)

🛏️ مواصفات الشقة:
غرفتين نوم (منها ماستر)
صالة واسعة بنوافذ كبيرة
2 دورات مياه
بلكونة خاصة
موقف خاص

📍 الموقع:
حي النرجس – الرياض
دقيقة من طريق الملك عبدالعزيز
3 دقائق من طريق أبو بكر
قريب من التميمي وبنده
14 دقيقة من المطار

💰 السعر:
يبدأ من 880,000 إلى 1,149,999 ريال

🚀 لماذا هذا العرض مختلف؟
دخل شبه فوري من يوم الشراء
بدون صداع إدارة أو تأجير
نسبة إشغال عالية (المشروع يتأجر بالكامل خلال شهر)
مناسب للمستثمر اللي يبغى دخل مستقر بدون تعب

📞 للتواصل 9200032342"
6748765,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6748765,"شقة للبيع في شارع سليمان الحمدان, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1014999.0,97.0,2.0,2.0,0.0,70000.0,6.9,إيجار سنوي صريح,False,1,"للبيع شقة جاهزة للاستثمار – دخل ثابت وإدارة كاملة 5 سنوات (A1408)

إذا تبحث عن استثمار عقاري “جاهز من اليوم الأول” ركّز هنا 👇

شقة غرفتين في مشروع أساكن 14 – حي النرجس
بعائد سنوي يقارب 7% (تؤجر بحوالي 70,000 ريال)


💡 الميزة الأهم:
تشتري الشقة… وتستلمها بمستأجر + دخل مباشر
وإدارة كاملة بدون أي رسوم

💼 عرض استثماري حقيقي:
بعض الشقق مؤجرة بعقود سارية جاهزة
والباقي يتم تأجيره خلال أقل من أسبوعين
ضمان توفير مستأجر لمدة 5 سنوات
إدارة أملاك كاملة (تحصيل – عقود – متابعة – إعادة تأجير)
دفع رسوم اتحاد الملاك 5 سنوات
صيانة ومتابعة من نفس المطور
نظافة يومية للعمارة
بدون أي رسوم إدارة نهائياً

✔️ حتى تكاليف:
البحث عن مستأجر
كتابة العقود
المتابعة والتحصيل
👉 كلها علينا

🏢 مميزات المشروع:
تشطيب فاخر + أسقف عالية
تكييف مركزي + مطبخ راكب
دخول ذكي + كاميرات مراقبة
مواقف بدروم خاصة
نظام إطفاء متكامل

💡 (ميزة قوية: المطور هو نفسه المشغل… يعني حريص على الجودة لأنه هو المسؤول عن الصيانة والتأجير)

🛏️ مواصفات الشقة:
غرفتين نوم (منها ماستر)
صالة واسعة بنوافذ كبيرة
2 دورات مياه
بلكونة خاصة
موقف خاص

📍 الموقع:
حي النرجس – الرياض
دقيقة من طريق الملك عبدالعزيز
3 دقائق من طريق أبو بكر
قريب من التميمي وبنده
14 دقيقة من المطار

💰 السعر:
يبدأ من 880,000 إلى 1,149,999 ريال

🚀 لماذا هذا العرض مختلف؟
دخل شبه فوري من يوم الشراء
بدون صداع إدارة أو تأجير
نسبة إشغال عالية (المشروع يتأجر بالكامل خلال شهر)
مناسب للمستثمر اللي يبغى دخل مستقر بدون تعب

📞 للتواصل 9200032342"
6700331,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروابي/شارع-زامل-بن-سليم-حي-الروابي-مدينة-الرياض-منطقة-الرياض-6700331,"شقة للبيع في شارع زامل بن سليم, حي الروابي, مدينة الرياض, منطقة الرياض",حي الروابي,شرق الرياض,800000.0,133.0,3.0,3.0,5.0,55000.0,6.88,إيجار سنوي صريح,False,1,"🏡✨ شقة للبيع | حي الروابي ✨🏡

📍 الموقع: حي الروابي
🏢 الدور الأول
🛗 يوجد مصعد
📐 المساحة: 133م²
🏠 عمر العقار: 5 سنوات

🔹 تفاصيل الشقة:
🛏️ 3 غرف نوم
🛋️ صالة واسعة
🍽️ مطبخ
🚿 3 دورات مياه
🚗 موقف خاص للشقة

✨ مميزات الموقع:
🕌 بالقرب من مسجد المهنا
🚌 محطة باص
🚇 قريب من محطة مترو هارون الرشيد
🛍️ بوتيكات ومحلات متنوعة
☕ كافيهات متنوعة

📍 الشقة في موقع تجاري مميز جداً وجميع الخدمات متوفرة وقريبة منها

💰 قيمة البيع: 850,000 ريال

💵 الدخل الاستثماري الحالي:
📄 الشقة مؤجرة حاليًا بقيمة 55,000 ريال سنويًا
⏳ ينتهي عقد الإيجار بعد 4 أشهر

📅 ملاحظة:
⚠️ يلزم تنسيق موعد مسبق لزيارة الشقة

📞 للتواصل:
((رقم المعلن يظهر عند التواصل))
((رقم المعلن يظهر عند التواصل))

🏢 أركان المحمدية للعقارات"
6683907,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الحصير-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6683907,"شقة للبيع في شارع الحصير, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,شمال الرياض,1050000.0,185.5,2.0,3.0,1.0,72000.0,6.86,إيجار سنوي صريح,False,1,"*عرض خاص | شقة بحي الملقا*
*السعر النقدي: 1,200,000ريال*
العرض حصري

*الموقع:*
موقع استثماري مميز، يبعد قرابة 1 كم عن بوليفارد سيتي وبوليفارد وورلد، وقريب من طريق الملك فهد.

*مواصفات العقار:*
	•	المساحة الإجمالية: 185.5 م²
	•	المساحة الصافية: 115.81 م²
	•	عمر العقار: سنتان
	•	مجلس مفتوح على الصالة
	•	عدد غرف النوم: 2
	•	مستودع
	•	غرفة خادمة
	•	عدد دورات المياه: 3
	•	سطح خاص واسع
	•	مطبخ راقٍ مجهز بالكامل
	•	تكييف مركزي + سبليت

*معلومات إضافية:*
	•	العقار مؤجر بعقد سنوي
	•	قيمة الإيجار السنوي: 72,000 ريال

https://maps.app.goo.gl/U5V5q18sA3VF9yf76"
6806822,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-ابها-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6806822,"شقة للبيع في شارع ابها, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,شمال الرياض,1300000.0,144.0,4.0,4.0,3.0,88000.0,6.77,إيجار سنوي صريح,False,1,"شقة للبيع  | حي الملقا – الماجدية ريزيدنس 117 - I5
📍 الموقع: 
https://maps.app.goo.gl/meMXjtXTTntrH2Pm9?g_st=iwb
تفاصيل الشقة:
	•	المساحة: 144 م²
	•	الدور الأول
	•	3 غرف نوم + صالة واسعة
	•	غرفة شغالة مع دورة مياه
	•	4 دورات مياه
	•	عدد اثنين بلكونات 
	•	موقف سيارة خاص بمظلة
الأجهزة المتوفرة (للـمالك):
	•	6 مكيفات
	•	مطبخ صاج ألماني فاخر
	•	ثلاجة
	•	فرن كهربائي
	•	فرن سطحي (Touch)
	•	ميكرويف
	•	شاشة TV سمارت
	•	غسالة صحون
	•	غسالة ملابس
💰 الدخل السنوي الحالي: 88,000 ريال (مؤجرة)
مناسبة للسكن أو الاستثمار بعائد ممتاز.
البيع : 1300000 ريال كاش ✅
البيع غير شامل الضريبة والسعي وهي على المشتري
⸻
للتواصل والاستفسار:
مكتب الخيار الصحيح للخدمات العقارية
📞 الجوال: ((الرقم يظهر عند الضغط على اتصال))
Therc.sa"
6814939,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6814939,"شقة للبيع في شارع, حي الجنادرية, مدينة الرياض, منطقة الرياض",حي الجنادرية,شرق الرياض,480000.0,109.0,3.0,0.0,0.0,32400.0,6.75,إيجار سنوي صريح (احتياطي، بدون كلمة ريال),False,1,"شقة دور ثاني غرفتين وصالة ومطبخ ومجلس ودورة مياه وسطحين خاصه بالشقه 
مؤجرة بعقد إلكتروني سنوي بقيمة 32400"
6720250,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-وج-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6720250,"شقة للبيع في شارع وادي وج, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,شمال الرياض,1100000.0,123.0,3.0,3.0,5.0,74000.0,6.73,إيجار سنوي صريح,False,1,"شقة فاخرة للبيع | الماجدية ريزيدنس 44 - حي الملقا
لمن يبحث عن جودة الحياة، الأمان، والخدمات المتكاملة في أكثر أحياء الرياض طلباً.
📍 الموقع: شارع وادي وج (بجوار تلال الرياض). موقع استراتيجي 
📏 المساحة: 121 م² | 🏢 الدور الأول
✨المواصفات :
 الغرف: 4 غرف 3 نوم (إحداها ماستر) + صالة عائلية + مجلس مستقل.
 المنافع: 3 دورات مياه + غرفة غسيل ومستودع مستقل.
جاهزة للسكن: مطبخ مجهز بالكامل (راكب) + مكيفات راكبة وجاهزة.
مرافق المجمع (رفاهية متكاملة):  🅿️ موقف سيارة خاص في القبو (Basement).
 صاله اجتماعات او مناسبات راقية ومجهزة (تحتوي على منطقة تقديم وصالة طعام).
 🏋️ صالة رياضية (Gym) مجهزة بالكامل.
 🎠 منطقة ألعاب آمنة ومخصصة للأطفال.
الشقة مؤجرة ب74الف ريال سنوي 
باقي في عقد الإيجار 5 شهور 
البيع مليون و200الف"
6756460,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عجمان-حي-الدار-البيضاء-الرياض-منطقة-الرياض-6756460,شقة للبيع في شارع عجمان ، حي الدار البيضاء ، الرياض ، منطقة الرياض,حي الدار البيضاء,جنوب الرياض,490000.0,137.0,4.0,3.0,1.0,33000.0,6.73,إيجار سنوي صريح,False,1,"السلام عليكم ورحمة الله وبركاته 
شقة بعمارة سكنية الدور الاول بحي الدار البيضاء الواجهة على شارع تجاري ( البيع كاش ) مرهونه لمصرف الراجحي سداد مبكر 355,650 
سعر البيع كاش 490,000 الف 
مؤجرة سنويا بمبلغ 33,000 الف دفعة وحدة 
تتكون من : 
المساحة 137 متر 
مجلس كبير مفتوح مع الصالة 
ثلاث غرف نوم كبيرة وحدة ماستر 
مطبخ امريكي مع مخزن 
ثلاث دورات مياة"
6637395,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عجمان-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6637395,"شقة للبيع في شارع عجمان, حي الدار البيضاء, مدينة الرياض, منطقة الرياض",حي الدار البيضاء,جنوب الرياض,490000.0,137.0,4.0,,1.0,33000.0,6.73,إيجار سنوي صريح,False,1,"السلام عليكم ورحمة الله وبركاته
شقة بعمارة سكنية الدور الاول بحي الدار البيضاء الواجهة على شارع تجاري ( للبيع كاش ) مرهون لمصرف الراجحي سداد مبكر 375,151 الف
سعر البيع كاش 490,000 الف
مؤجرة سنويا بمبلغ 33,000 الف دفعة وحدة
تتكون من :
1 مجلس كبير مفتوح مع الصالة
3 غرف نوم وحدة ماستر
3 دورة مياة
1 مطبخ امريكي مع مخزن مفتوح على الصالة
المساحة 137 متر
عمر العقار سنة"
6830787,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الكوثر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6830787,"شقة للبيع في شارع الكوثر, حي العارض, مدينة الرياض, منطقة الرياض",حي العارض,شمال الرياض,1150000.0,147.0,6.0,4.0,2.0,77000.0,6.7,إيجار سنوي صريح,False,1,"للبيع شقة  في موقع مميز وقريب من الخدمات في حي العارض
قريبة من طريق ابي بكر وقريب من مستشفى الدكتور سليمان الحبيب.
شقة فاخرة و واسعة
*مواصفات الشقة
مساحة الشقة: 147 م 
الدور الأول
-غرفة نوم رئيسية ماستر
-غرفتين نوم بدورة مياة مشتركة
-غرفة خادمة مع دورة المياة
-صالة مفتوحه مع المجلس بمساحة واسعه
-غرفة سائق
-موقف خاص بالقبو يسع لسيارتين
-مطبخ راكب
-مكيفات راكبة

*مميزات الشقة
-دخول ذكي
-نظام إنذار وحماية من الحريق
-نظام ذكي وكاميرا مراقبة خارجية
-عداد كهرب مستقل
-عداد مويه مستقل
-مصعد
مؤجرة ب ٧٧ الف باقي في العقد ٦ شهور فقط 
مديونية ٢٢٠ الف 
البيع / ١،٢٠٠،٠٠٠ مليون ومئتين الف شامل المديونية"
6536173,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-القلاع-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6536173,"شقة للبيع في شارع القلاع, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,شرق الرياض,1000000.0,115.0,3.0,3.0,2.0,67000.0,6.7,على دفعتين (إجمالي سنوي، بدون مضاعفة),False,1,"للبيع شقة فاخرة قريبة من طريق الثمامة

*مميزات الشقة: ⭐️
- مساحتها: ٢٢٨م (شامل السطح)
- ⁠غرفتين نوم وحده منها ماستر
- ⁠صالة واسعة
- ⁠دورتين مياه
- ⁠مطبخ راكب شامل الفرن والشواية والمكرويف
- ⁠مكيفات راكبة
- ⁠شقة سمارت انارة ذكية مكيفات تحكم واي فاي دخول ذكي بالبصمة او البطاقة
- ⁠سطح بمساحة ١١٣م

*مميزات العمارة: ⭐️
- لاونج ضيافة خاص للسكان
- ⁠نادي رياضي GYM
- ⁠مسبح
- ⁠حاضنة اطفال
- ⁠موقف خاص بالقبو
- ⁠كاميرات مراقبة 
- ⁠دخول ذكي خاص لسكان العمارة
- ⁠مداخل العمارة مكيفه 
- ⁠نظام تعطير خاص للممرات

*مميزات اضافية:
- قريبة من جامعة الاميرة نورة ١٨ دقيقة تقريباً
- ⁠قريبة من جامعة الامام ١٦ دقيقة تقريباً
- ⁠قريبة من واجهة روشن ١٤ دقيقة تقريباً
- ⁠قريبة من مطار الملك خالد ٢١ دقيقة تقريباً

https://maps.app.goo.gl/VP6m6tsuw8Af583u6

مؤجرة ب ٦٧ ألف على دفعتين
تحل الدفعة الثانية بداية شهر مايو يعني خلال اسبوعين
ينتهي العقد نوفمبر ٢٠٢٦

والبيع بدون سعي
من المالك مباشرة"
6676836,https://sa.aqar.fm/شقق-للبيع/الرياض/وسط-الرياض/حي-جرير/شارع-أبي-الحرم-الكاتب-حي-جرير-مدينة-الرياض-منطقة-الرياض-6676836,"شقة للبيع في شارع أبي الحرم الكاتب, حي جرير, مدينة الرياض, منطقة الرياض",حي جرير,وسط الرياض,1050000.0,120.0,2.0,3.0,1.0,70000.0,6.67,إيجار سنوي صريح (احتياطي، بدون كلمة ريال),False,1,"شقة فاخرة للبيع في مكين 48 – تجربة سكن متكاملة

الشقة مؤجرة بقيمة 70000 سنوي 

فرصة مميزة لامتلاك شقة راقية بمساحة 120م²، تقع في الدور الثاني ضمن مجمع سكني متكامل يوفر أعلى مستويات الراحة والرفاهية.

🔹 تفاصيل الشقة:

* غرفتين نوم ماستر بتصميم أنيق
* صالة بتشطيب راقٍ
* مطبخ جاهز ومتكامل
* 3 دورات مياه
* مكيفات مركبة في غرف النوم

🔹 مميزات المجمع:

* 🏊‍♂️ مسبح
* 🌿 حديقة
* 💪 نادي رياضي رجالي ونسائي
* 🛎️ خدمات متكاملة داخل المبنى

✨ الشقة مثالية للسكن الراقي أو الاستثمار المضمون"
